,LSTM_2_16,DNN_2_16,RNN_2_16,CNN_2_16,LSTM_2_32,DNN_2_32,RNN_2_32,CNN_2_32,LSTM_2_64,DNN_2_64,RNN_2_64,CNN_2_64,LSTM_2_128,DNN_2_128,RNN_2_128,CNN_2_128,LSTM_3_16,DNN_3_16,RNN_3_16,CNN_3_16,LSTM_3_32,DNN_3_32,RNN_3_32,CNN_3_32,LSTM_3_64,DNN_3_64,RNN_3_64,CNN_3_64,LSTM_3_128,DNN_3_128,RNN_3_128,CNN_3_128
57,3.876504421234131,,1.842301607131958,,2.473191738128662,,,,,,1.7672719955444336,3.01814341545105,3.8321533203125,3.3697564601898193,,4.160489082336426,,3.4163787364959717,,6.442948818206787,,2.299617290496826,,,4.6488938331604,2.4654178619384766,1.9371975660324097,5.650341510772705,4.852973937988281,1.8575400114059448,1.6738516092300415,5.988516330718994
58,3.1415512561798096,,1.87213134765625,,2.5747737884521484,,,,,,1.7663112878799438,3.0644752979278564,4.746074676513672,3.192042589187622,,4.196927070617676,,3.117758274078369,,6.524597644805908,,2.1130096912384033,,,4.638299465179443,2.5778088569641113,1.7830358743667603,5.693220138549805,4.748579502105713,1.8078922033309937,1.6453863382339478,5.761350154876709
59,4.226681232452393,,1.7739003896713257,,2.575627326965332,,,,,,1.7391493320465088,2.6663641929626465,4.019556522369385,3.044438362121582,,3.890712261199951,,3.0916738510131836,,6.135739326477051,,,,,4.418524265289307,2.5344624519348145,1.8567636013031006,5.874002933502197,4.627197742462158,1.8340089321136475,1.60494863986969,5.588733196258545
60,3.5926551818847656,,1.7614046335220337,,2.355351448059082,,,,,,1.7509088516235352,2.5417587757110596,3.820387601852417,3.025552272796631,,3.7060089111328125,,2.8655285835266113,,5.540769100189209,,,,,4.303276062011719,2.2748801708221436,1.678964614868164,5.256061553955078,4.579012393951416,1.697298288345337,2.2824249267578125,5.895760536193848
61,3.2789134979248047,,1.8013721704483032,,2.299710273742676,,,,,,2.213714361190796,4.349791049957275,3.867025375366211,3.2831199169158936,,3.982224702835083,,2.7009410858154297,,6.750509738922119,,,,,4.655012130737305,2.3398263454437256,1.8155685663223267,4.93376350402832,4.464931011199951,1.9007680416107178,1.5239580869674683,5.177663803100586
62,9.22607421875,,1.7889227867126465,,2.2357234954833984,,,,,,1.6524051427841187,2.6828784942626953,3.525815486907959,3.00357985496521,,3.3826606273651123,,3.313685655593872,,8.90882682800293,,,,,4.146261215209961,2.418286085128784,2.690955638885498,4.811800003051758,4.413756847381592,1.626923680305481,1.649355411529541,
63,55.88911056518555,,1.6834231615066528,,2.2667789459228516,,,,,,2.2358293533325195,2.5051074028015137,3.3967907428741455,2.7204785346984863,,3.554640293121338,,3.436453104019165,,4.406005382537842,,,,,4.1126508712768555,2.4180908203125,1.97291898727417,4.780309200286865,4.284568786621094,1.57701575756073,1.6617709398269653,
64,13.757563591003418,,1.624207615852356,,2.385295867919922,,,,,,1.560370683670044,,3.038442611694336,2.8919217586517334,,3.35735821723938,,2.755462408065796,,,,,,,3.954627275466919,2.1247618198394775,1.801607370376587,4.2262797355651855,4.182826519012451,,1.4251961708068848,
65,14.344816207885742,,1.7256052494049072,,2.301452398300171,,,,,,1.6221226453781128,,,2.8598172664642334,,4.23344612121582,,2.4198169708251953,,,,,,,4.121542453765869,2.889181613922119,1.626855731010437,3.809678316116333,4.066898822784424,,4.10659122467041,
66,13.604650497436523,,1.7522977590560913,,2.269822835922241,,,,,,1.596893310546875,,,3.150496006011963,,3.1364736557006836,,2.3651962280273438,,,,,,,3.76723051071167,3.0857038497924805,1.7986433506011963,5.135316371917725,3.955070972442627,,1.6738955974578857,
67,,,1.7502189874649048,,2.4552924633026123,,,,,,1.5325838327407837,,,3.1506054401397705,,3.027845859527588,,2.64033579826355,,,,,,,4.013294219970703,2.7903101444244385,1.935801386833191,27.45821762084961,3.939657211303711,,1.43860924243927,
68,,,1.7004159688949585,,2.164848804473877,,,,,,1.4251489639282227,,,2.5474541187286377,,3.402669906616211,,2.611454963684082,,,,,,,2.6150618484788125e+21,2.476771354675293,,,3.893779993057251,,1.5869412422180176,
69,,,1.9272589683532715,,2.0145106315612793,,,,,,1.4821417331695557,,,4.00445032119751,,,,2.820700168609619,,,,,,,,1.9738448858261108,,,4.115187644958496,,2.2806694507598877,
70,,,1.6187727451324463,,1.9602633714675903,,,,,,1.3673123121261597,,,2.252216100692749,,,,2.798412799835205,,,,,,,,3.6316137313842773,,,3.80240797996521,,1.5177487134933472,
71,,,1.538750410079956,,3.0007429122924805,,,,,,2.148097276687622,,,2.2804949283599854,,,,3.016796350479126,,,,,,,,3.468111753463745,,,,,2.0487608909606934,
72,,,1.6824430227279663,,2.025376558303833,,,,,,1.3795055150985718,,,2.3919119834899902,,,,2.734092950820923,,,,,,,,2.086407423019409,,,,,1.3744196891784668,
73,,,1.5438271760940552,,1.9305517673492432,,,,,,1.3783459663391113,,,,,,,2.2653863430023193,,,,,,,,2.636563777923584,,,,,1.5431528091430664,
74,,,1.6068557500839233,,1.9712783098220825,,,,,,1.363354206085205,,,,,,,1.9422467947006226,,,,,,,,2.2556345462799072,,,,,2.0919034481048584,
75,,,1.483449935913086,,,,,,,,1.7613884210586548,,,,,,,4.706686019897461,,,,,,,,2.49912428855896,,,,,1.3138415813446045,
76,,,1.8672703504562378,,,,,,,,1.5809286832809448,,,,,,,2.447403907775879,,,,,,,,2.558462142944336,,,,,,
77,,,1.6766656637191772,,,,,,,,1.4259172677993774,,,,,,,2.627107858657837,,,,,,,,3.2658746242523193,,,,,,
78,,,1.7207716703414917,,,,,,,,,,,,,,,3.1773271560668945,,,,,,,,2.908975124359131,,,,,,
79,,,1.643484354019165,,,,,,,,,,,,,,,,,,,,,,,1.5624195337295532,,,,,,
80,,,1.6418945789337158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,1.4592703580856323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,1.7371773719787598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,1.6216522455215454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,3.321748733520508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,2.206476926803589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,1.309585690498352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,1.5345224142074585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,2.327153444290161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,1.9820846319198608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,2.4763681888580322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
